date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:19	174771/174771	---M--	200	added ('OK')	text/html	etag:%22575c9a15-2aab3%22	https://docs.python.org/2/c-api/typeobj.html	./python_doc/docs.python.org/2/c-api/typeobj.html	(from https://docs.python.org/2/contents.html)
15:28:19	23702/23702	---M--	200	added ('OK')	text/html	etag:%22575c9a12-5c96%22	https://docs.python.org/2/c-api/gcsupport.html	./python_doc/docs.python.org/2/c-api/gcsupport.html	(from https://docs.python.org/2/contents.html)
15:28:19	41262/41262	---M--	200	added ('OK')	text/html	etag:%22575c9a1c-a12e%22	https://docs.python.org/2/howto/pyporting.html	./python_doc/docs.python.org/2/howto/pyporting.html	(from https://docs.python.org/2/contents.html)
15:28:20	41113/41113	---M--	200	added ('OK')	text/html	etag:%22575c9a1a-a099%22	https://docs.python.org/2/howto/cporting.html	./python_doc/docs.python.org/2/howto/cporting.html	(from https://docs.python.org/2/contents.html)
15:28:20	44678/44678	---M--	200	added ('OK')	text/html	etag:%22575c9a1b-ae86%22	https://docs.python.org/2/howto/curses.html	./python_doc/docs.python.org/2/howto/curses.html	(from https://docs.python.org/2/contents.html)
15:28:20	53532/53532	---M--	200	added ('OK')	text/html	etag:%22575c9a1b-d11c%22	https://docs.python.org/2/howto/descriptor.html	./python_doc/docs.python.org/2/howto/descriptor.html	(from https://docs.python.org/2/contents.html)
15:28:20	40546/40546	---M--	200	added ('OK')	text/html	etag:%22575c9a1b-9e62%22	https://docs.python.org/2/howto/doanddont.html	./python_doc/docs.python.org/2/howto/doanddont.html	(from https://docs.python.org/2/contents.html)
15:28:20	114910/114910	---M--	200	added ('OK')	text/html	etag:%22575c9a1b-1c0de%22	https://docs.python.org/2/howto/functional.html	./python_doc/docs.python.org/2/howto/functional.html	(from https://docs.python.org/2/contents.html)
15:28:21	101111/101111	---M--	200	added ('OK')	text/html	etag:%22575c9a1b-18af7%22	https://docs.python.org/2/howto/logging.html	./python_doc/docs.python.org/2/howto/logging.html	(from https://docs.python.org/2/contents.html)
15:28:21	177403/177403	---M--	200	added ('OK')	text/html	etag:%22575c9a1b-2b4fb%22	https://docs.python.org/2/howto/logging-cookbook.html	./python_doc/docs.python.org/2/howto/logging-cookbook.html	(from https://docs.python.org/2/contents.html)
15:28:21	41827/41827	---M--	200	added ('OK')	text/html	etag:%22575c9a1c-a363%22	https://docs.python.org/2/howto/sockets.html	./python_doc/docs.python.org/2/howto/sockets.html	(from https://docs.python.org/2/contents.html)
15:28:21	140590/140590	---M--	200	added ('OK')	text/html	etag:%22575c9a1c-2252e%22	https://docs.python.org/2/howto/regex.html	./python_doc/docs.python.org/2/howto/regex.html	(from https://docs.python.org/2/contents.html)
15:28:21	47024/47024	---M--	200	added ('OK')	text/html	etag:%22575c9a1c-b7b0%22	https://docs.python.org/2/howto/sorting.html	./python_doc/docs.python.org/2/howto/sorting.html	(from https://docs.python.org/2/contents.html)
15:28:22	67274/67274	---M--	200	added ('OK')	text/html	etag:%22575c9a1c-106ca%22	https://docs.python.org/2/howto/unicode.html	./python_doc/docs.python.org/2/howto/unicode.html	(from https://docs.python.org/2/contents.html)
15:28:22	60750/60750	---M--	200	added ('OK')	text/html	etag:%22575c9a1c-ed4e%22	https://docs.python.org/2/howto/urllib2.html	./python_doc/docs.python.org/2/howto/urllib2.html	(from https://docs.python.org/2/contents.html)
15:28:22	57060/57060	---M--	200	added ('OK')	text/html	etag:%22575c9a1d-dee4%22	https://docs.python.org/2/howto/webservers.html	./python_doc/docs.python.org/2/howto/webservers.html	(from https://docs.python.org/2/contents.html)
15:28:22	75499/75499	---M--	200	added ('OK')	text/html	etag:%22575c9a1a-126eb%22	https://docs.python.org/2/howto/argparse.html	./python_doc/docs.python.org/2/howto/argparse.html	(from https://docs.python.org/2/contents.html)
15:28:23	43601/43601	---M--	200	added ('OK')	text/html	etag:%22575c9a19-aa51%22	https://docs.python.org/2/faq/general.html	./python_doc/docs.python.org/2/faq/general.html	(from https://docs.python.org/2/contents.html)
15:28:23	211179/211179	---M--	200	added ('OK')	text/html	etag:%22575c9a1a-338eb%22	https://docs.python.org/2/faq/programming.html	./python_doc/docs.python.org/2/faq/programming.html	(from https://docs.python.org/2/contents.html)
15:28:23	79697/79697	---M--	200	added ('OK')	text/html	etag:%22575c9a19-13751%22	https://docs.python.org/2/faq/design.html	./python_doc/docs.python.org/2/faq/design.html	(from https://docs.python.org/2/contents.html)
15:28:23	96854/96854	---M--	200	added ('OK')	text/html	etag:%22575c9a19-17a56%22	https://docs.python.org/2/faq/library.html	./python_doc/docs.python.org/2/faq/library.html	(from https://docs.python.org/2/contents.html)
15:28:23	59974/59974	---M--	200	added ('OK')	text/html	etag:%22575c9a19-ea46%22	https://docs.python.org/2/faq/extending.html	./python_doc/docs.python.org/2/faq/extending.html	(from https://docs.python.org/2/contents.html)
15:28:24	34634/34634	---M--	200	added ('OK')	text/html	etag:%22575c9a1a-874a%22	https://docs.python.org/2/faq/windows.html	./python_doc/docs.python.org/2/faq/windows.html	(from https://docs.python.org/2/contents.html)
15:28:24	17645/17645	---M--	200	added ('OK')	text/html	etag:%22575c9a19-44ed%22	https://docs.python.org/2/faq/gui.html	./python_doc/docs.python.org/2/faq/gui.html	(from https://docs.python.org/2/contents.html)
15:28:24	9731/9731	---M--	200	added ('OK')	text/html	etag:%22575c9a19-2603%22	https://docs.python.org/2/faq/installed.html	./python_doc/docs.python.org/2/faq/installed.html	(from https://docs.python.org/2/contents.html)
15:28:24	23177/23177	---M--	200	added ('OK')	text/html	etag:%225760b865-5a89%22	https://docs.python.org/2/genindex-Symbols.html	./python_doc/docs.python.org/2/genindex-Symbols.html	(from https://docs.python.org/2/genindex.html)
15:28:25	54312/54312	---M--	200	added ('OK')	text/html	etag:%225760b865-d428%22	https://docs.python.org/2/genindex-A.html	./python_doc/docs.python.org/2/genindex-A.html	(from https://docs.python.org/2/genindex.html)
15:28:25	43959/43959	---M--	200	added ('OK')	text/html	etag:%225760b865-abb7%22	https://docs.python.org/2/genindex-_.html	./python_doc/docs.python.org/2/genindex-_.html	(from https://docs.python.org/2/genindex.html)
15:28:25	39726/39726	---M--	200	added ('OK')	text/html	etag:%225760b865-9b2e%22	https://docs.python.org/2/genindex-B.html	./python_doc/docs.python.org/2/genindex-B.html	(from https://docs.python.org/2/genindex.html)
15:28:25	96568/96568	---M--	200	added ('OK')	text/html	etag:%225760b865-17938%22	https://docs.python.org/2/genindex-C.html	./python_doc/docs.python.org/2/genindex-C.html	(from https://docs.python.org/2/genindex.html)
15:28:25	59504/59504	---M--	200	added ('OK')	text/html	etag:%225760b865-e870%22	https://docs.python.org/2/genindex-D.html	./python_doc/docs.python.org/2/genindex-D.html	(from https://docs.python.org/2/genindex.html)
15:28:26	79326/79326	---M--	200	added ('OK')	text/html	etag:%225760b865-135de%22	https://docs.python.org/2/genindex-E.html	./python_doc/docs.python.org/2/genindex-E.html	(from https://docs.python.org/2/genindex.html)
15:28:26	55422/55422	---M--	200	added ('OK')	text/html	etag:%225760b866-d87e%22	https://docs.python.org/2/genindex-F.html	./python_doc/docs.python.org/2/genindex-F.html	(from https://docs.python.org/2/genindex.html)
15:28:26	75057/75057	---M--	200	added ('OK')	text/html	etag:%225760b866-12531%22	https://docs.python.org/2/genindex-G.html	./python_doc/docs.python.org/2/genindex-G.html	(from https://docs.python.org/2/genindex.html)
15:28:26	35542/35542	---M--	200	added ('OK')	text/html	etag:%225760b866-8ad6%22	https://docs.python.org/2/genindex-H.html	./python_doc/docs.python.org/2/genindex-H.html	(from https://docs.python.org/2/genindex.html)
15:28:26	69550/69550	---M--	200	added ('OK')	text/html	etag:%225760b866-10fae%22	https://docs.python.org/2/genindex-I.html	./python_doc/docs.python.org/2/genindex-I.html	(from https://docs.python.org/2/genindex.html)
15:28:27	9516/9516	---M--	200	added ('OK')	text/html	etag:%225760b866-252c%22	https://docs.python.org/2/genindex-J.html	./python_doc/docs.python.org/2/genindex-J.html	(from https://docs.python.org/2/genindex.html)
15:28:27	12609/12609	---M--	200	added ('OK')	text/html	etag:%225760b866-3141%22	https://docs.python.org/2/genindex-K.html	./python_doc/docs.python.org/2/genindex-K.html	(from https://docs.python.org/2/genindex.html)
15:28:27	44955/44955	---M--	200	added ('OK')	text/html	etag:%225760b866-af9b%22	https://docs.python.org/2/genindex-L.html	./python_doc/docs.python.org/2/genindex-L.html	(from https://docs.python.org/2/genindex.html)
15:28:27	52885/52885	---M--	200	added ('OK')	text/html	etag:%225760b866-ce95%22	https://docs.python.org/2/genindex-M.html	./python_doc/docs.python.org/2/genindex-M.html	(from https://docs.python.org/2/genindex.html)
15:28:27	33111/33111	---M--	200	added ('OK')	text/html	etag:%225760b866-8157%22	https://docs.python.org/2/genindex-N.html	./python_doc/docs.python.org/2/genindex-N.html	(from https://docs.python.org/2/genindex.html)
15:28:28	41487/41487	---M--	200	added ('OK')	text/html	etag:%225760b866-a20f%22	https://docs.python.org/2/genindex-O.html	./python_doc/docs.python.org/2/genindex-O.html	(from https://docs.python.org/2/genindex.html)
15:28:28	187298/187298	---M--	200	added ('OK')	text/html	etag:%225760b866-2dba2%22	https://docs.python.org/2/genindex-P.html	./python_doc/docs.python.org/2/genindex-P.html	(from https://docs.python.org/2/genindex.html)
15:28:28	11604/11604	---M--	200	added ('OK')	text/html	etag:%225760b866-2d54%22	https://docs.python.org/2/genindex-Q.html	./python_doc/docs.python.org/2/genindex-Q.html	(from https://docs.python.org/2/genindex.html)
15:28:28	79019/79019	---M--	200	added ('OK')	text/html	etag:%225760b866-134ab%22	https://docs.python.org/2/genindex-R.html	./python_doc/docs.python.org/2/genindex-R.html	(from https://docs.python.org/2/genindex.html)
15:28:28	125453/125453	---M--	200	added ('OK')	text/html	etag:%225760b866-1ea0d%22	https://docs.python.org/2/genindex-S.html	./python_doc/docs.python.org/2/genindex-S.html	(from https://docs.python.org/2/genindex.html)
15:28:29	49353/49353	---M--	200	added ('OK')	text/html	etag:%225760b866-c0c9%22	https://docs.python.org/2/genindex-T.html	./python_doc/docs.python.org/2/genindex-T.html	(from https://docs.python.org/2/genindex.html)
15:28:29	37144/37144	---M--	200	added ('OK')	text/html	etag:%225760b867-9118%22	https://docs.python.org/2/genindex-U.html	./python_doc/docs.python.org/2/genindex-U.html	(from https://docs.python.org/2/genindex.html)
15:28:29	14793/14793	---M--	200	added ('OK')	text/html	etag:%225760b867-39c9%22	https://docs.python.org/2/genindex-V.html	./python_doc/docs.python.org/2/genindex-V.html	(from https://docs.python.org/2/genindex.html)
15:28:29	26100/26100	---M--	200	added ('OK')	text/html	etag:%225760b867-65f4%22	https://docs.python.org/2/genindex-W.html	./python_doc/docs.python.org/2/genindex-W.html	(from https://docs.python.org/2/genindex.html)
15:28:29	11601/11601	---M--	200	added ('OK')	text/html	etag:%225760b867-2d51%22	https://docs.python.org/2/genindex-X.html	./python_doc/docs.python.org/2/genindex-X.html	(from https://docs.python.org/2/genindex.html)
15:28:30	8176/8176	---M--	200	added ('OK')	text/html	etag:%225760b867-1ff0%22	https://docs.python.org/2/genindex-Y.html	./python_doc/docs.python.org/2/genindex-Y.html	(from https://docs.python.org/2/genindex.html)
15:28:30	8226/8226	---M--	200	added ('OK')	text/html	etag:%225760b867-2022%22	https://docs.python.org/2/genindex-Z.html	./python_doc/docs.python.org/2/genindex-Z.html	(from https://docs.python.org/2/genindex.html)
15:28:30	173/173	---M--	200	added ('OK')	image/png	etag:%2256633496-ad%22	https://docs.python.org/2/_static/minus.png	./python_doc/docs.python.org/2/_static/minus.png	(from https://docs.python.org/2/py-modindex.html)
15:28:31	189230/189230	---M--	200	added ('OK')	text/html	etag:%22575c9a17-2e32e%22	https://docs.python.org/2/distutils/apiref.html	./python_doc/docs.python.org/2/distutils/apiref.html	(from https://docs.python.org/2/py-modindex.html)
15:28:31	1217468/1217468	---M--	200	added ('OK')	text/html	etag:%225760b865-1293bc%22	https://docs.python.org/2/genindex-all.html	./python_doc/docs.python.org/2/genindex-all.html	(from https://docs.python.org/2/genindex.html)
15:28:32	24758/24758	---M--	200	added ('OK')	text/html	etag:%22575c9a17-60b6%22	https://docs.python.org/2/distutils/index.html	./python_doc/docs.python.org/2/distutils/index.html	(from https://docs.python.org/2/whatsnew/2.7.html)
15:28:32	18860/18860	---M--	200	added ('OK')	application/javascript	etag:%225760b867-49ac%22	https://docs.python.org/2/_static/searchtools.js	./python_doc/docs.python.org/2/_static/searchtools.js	(from https://docs.python.org/2/search.html)
15:28:32	90971/90971	---M--	200	added ('OK')	text/html	etag:%22575c9a1d-1635b%22	https://docs.python.org/2/install/index.html	./python_doc/docs.python.org/2/install/index.html	(from https://docs.python.org/2/whatsnew/2.7.html)
15:28:32	755152/755152	---M--	200	added ('OK')	application/javascript	etag:%225760b868-b85d0%22	https://docs.python.org/2/searchindex.js	./python_doc/docs.python.org/2/searchindex.js	(from https://docs.python.org/2/search.html)
15:28:32	358/358	---M--	200	added ('OK')	image/png	etag:%2256633496-166%22	https://docs.python.org/2/_static/file.png	./python_doc/docs.python.org/2/_static/file.png	(from https://docs.python.org/2/_static/basic.css)
15:28:34	13597/13597	---M--	200	added ('OK')	text/html	etag:%22575c9a17-351d%22	https://docs.python.org/2/distutils/extending.html	./python_doc/docs.python.org/2/distutils/extending.html	(from https://docs.python.org/2/using/windows.html)
15:28:34	3732/3732	---M--	200	added ('OK')	image/png	etag:%22540929b6-e94%22	https://docs.python.org/2/_images/python-video-icon.png	./python_doc/docs.python.org/2/_images/python-video-icon.png	(from https://docs.python.org/2/faq/windows.html)
15:28:35	49648/49648	---M--	200	added ('OK')	image/png	etag:%22540929b6-c1f0%22	https://docs.python.org/2/_images/logging_flow.png	./python_doc/docs.python.org/2/_images/logging_flow.png	(from https://docs.python.org/2/howto/logging.html)
15:28:35	21918/21918	---M--	200	added ('OK')	text/html	etag:%22575c9a17-559e%22	https://docs.python.org/2/distutils/packageindex.html	./python_doc/docs.python.org/2/distutils/packageindex.html	(from https://docs.python.org/2/genindex-Symbols.html)
15:28:35	37601/37601	---M--	200	added ('OK')	text/html	etag:%22575c9a17-92e1%22	https://docs.python.org/2/distutils/builtdist.html	./python_doc/docs.python.org/2/distutils/builtdist.html	(from https://docs.python.org/2/genindex-C.html)
15:28:36	8152/8152	---M--	200	added ('OK')	text/html	etag:%22575c9a17-1fd8%22	https://docs.python.org/2/distutils/commandref.html	./python_doc/docs.python.org/2/distutils/commandref.html	(from https://docs.python.org/2/distutils/apiref.html)
15:28:36	66289/66289	---M--	200	added ('OK')	text/html	etag:%22575c9a18-102f1%22	https://docs.python.org/2/distutils/setupscript.html	./python_doc/docs.python.org/2/distutils/setupscript.html	(from https://docs.python.org/2/genindex-D.html)
15:28:36	14863/14863	---M--	200	added ('OK')	text/html	etag:%22575c9a17-3a0f%22	https://docs.python.org/2/distutils/configfile.html	./python_doc/docs.python.org/2/distutils/configfile.html	(from https://docs.python.org/2/distutils/apiref.html)
15:28:36	19869/19869	---M--	200	added ('OK')	text/html	etag:%22575c9a17-4d9d%22	https://docs.python.org/2/distutils/introduction.html	./python_doc/docs.python.org/2/distutils/introduction.html	(from https://docs.python.org/2/distutils/index.html)
15:28:36	27662/27662	---M--	200	added ('OK')	text/html	etag:%22575c9a18-6c0e%22	https://docs.python.org/2/distutils/sourcedist.html	./python_doc/docs.python.org/2/distutils/sourcedist.html	(from https://docs.python.org/2/distutils/index.html)
15:28:36	23328/23328	---M--	200	added ('OK')	text/html	etag:%22575c9a17-5b20%22	https://docs.python.org/2/distutils/examples.html	./python_doc/docs.python.org/2/distutils/examples.html	(from https://docs.python.org/2/distutils/index.html)
